time,seconds_elapsed,z,y,x
1761333856005460200,0.062460205078125,-0.06475166976451874,0.000610864779446274,0.1282816082239151
1761333856024160300,0.08116015625,-0.03787361457943916,-0.029932374134659767,0.06719512492418289
1761333856042860300,0.0998603515625,-0.011606430634856224,-0.047036588191986084,0.013439024798572063
1761333856061560300,0.118560302734375,0.03237583488225937,-0.0513126403093338,-0.031154103577136993
1761333856080260600,0.137260498046875,0.07330377399921417,-0.024434590712189674,-0.0409279391169548
1761333856098960600,0.155960693359375,0.11117739230394363,-0.027488915249705315,-0.011606430634856224
1761333856117660700,0.17466064453125,0.16615521907806396,-0.03298669680953026,0.01588248461484909
1761333856136360700,0.193360595703125,0.18875721096992493,-0.0665842592716217,0.010995565913617611
1761333856155060700,0.212060791015625,0.18692462146282196,-0.06780599057674408,-0.003665188793092966
1761333856173761000,0.230760986328125,0.2003636509180069,-0.040317077189683914,-0.01588248461484909
1761333856192461000,0.2494609375,0.20769402384757996,-0.07941242307424545,-0.017715077847242355
1761333856211161000,0.2681611328125,0.16310089826583862,-0.06108647957444191,0.018325943499803543
1761333856229861000,0.286861083984375,0.13011419773101807,-0.001832594396546483,0.06414080411195755
1761333856248561200,0.30556103515625,0.12950333952903748,-0.05558869615197182,0.06047561392188072
1761333856267261400,0.324261474609375,0.13744457066059113,-0.1288924664258957,0.006108647678047419
1761333856285961500,0.34296142578125,0.12461641430854797,-0.08979712426662445,-0.015271619893610477
1761333856304661500,0.36166162109375,0.10201441496610641,-0.05803215503692627,0.010384701192378998
1761333856323361500,0.380361572265625,0.08002328872680664,-0.08613193035125732,0.025045456364750862
1761333856342061600,0.3990615234375,0.036651886999607086,-0.06597339361906052,0.02932151034474373
1761333856360761900,0.417761962890625,-0.002443459117785096,-0.018325943499803543,0.03298669680953026
1761333856379462000,0.4364619140625,-0.027488915249705315,-0.014049889519810677,0.02260199747979641
1761333856398162000,0.455161865234375,-0.06536252796649933,-0.040317077189683914,0.001832594396546483
1761333856416862000,0.473862060546875,-0.11362084746360779,-0.029932374134659767,-0.013439024798572063
1761333856435562000,0.49256201171875,-0.16859868168830872,0.004886918235570192,-0.011606430634856224
1761333856454262300,0.51126220703125,-0.21807873249053955,0.04459312930703163,-0.012217295356094837
1761333856472962300,0.52996240234375,-0.2761108875274658,0.04214967042207718,-0.02932151034474373
1761333856491662300,0.548662353515625,-0.26939135789871216,0.03176496922969818,-0.05192350596189499
1761333856510362400,0.5673623046875,-0.24373504519462585,0.009162971749901772,-0.030543239787220955
1761333856529062400,0.5860625,-0.21380266547203064,0.020158538594841957,0.037262752652168274
1761333856547762700,0.6047626953125,-0.17837251722812653,0.01282816007733345,0.09590577334165573
1761333856566462700,0.623462646484375,-0.14538581669330597,-0.03237583488225937,0.12156209349632263
1761333856585162800,0.642162841796875,-0.12156209349632263,-0.0030543238390237093,0.16249002516269684
1761333856603862800,0.66086279296875,-0.11728604137897491,0.03237583488225937,0.21746785938739777
1761333856622562800,0.679562744140625,-0.10140355676412582,-0.008552107028663158,0.258395791053772
1761333856641263000,0.69826318359375,-0.10506874322891235,-0.05803215503692627,0.25411975383758545
1761333856659963100,0.716963134765625,-0.11606431007385254,-0.029932374134659767,0.21135921776294708
1761333856678663200,0.7356630859375,-0.1185077652335167,-0.012217295356094837,0.16310089826583862
1761333856697363200,0.75436328125,-0.09651663154363632,-0.04886918142437935,0.1130099818110466
1761333856716063200,0.773063232421875,-0.08063415437936783,-0.07391463965177536,0.07757982611656189
1761333856734763500,0.791763427734375,-0.07391463965177536,-0.04276053607463837,0.0720820426940918
1761333856753463600,0.810463623046875,-0.04825831577181816,-0.04825831577181816,0.05436696484684944
1761333856772163600,0.82916357421875,0.01282816007733345,-0.06414080411195755,0.007330377586185932
1761333856790863600,0.847863525390625,0.06230820715427399,-0.09407317638397217,-0.04153880476951599
1761333856809563600,0.866563720703125,0.09529490768909454,-0.09651663154363632,-0.0616973415017128
1761333856828264000,0.885263916015625,0.13683371245861053,-0.08857539296150208,-0.07024945318698883
1761333856846964000,0.9039638671875,0.17592905461788177,-0.06536252796649933,-0.08063415437936783
1761333856865664000,0.9226640625,0.19120067358016968,-0.04520399495959282,-0.10506874322891235
1761333856884364000,0.941364013671875,0.19364413619041443,-0.0030543238390237093,-0.11117739230394363
1761333856903064000,0.96006396484375,0.1948658674955368,-0.024434590712189674,-0.10873392969369888
1761333856921764400,0.978764404296875,0.21258094906806946,-0.03787361457943916,-0.09834922850131989
1761333856940464400,0.99746435546875,0.21441353857517242,-0.024434590712189674,-0.07452550530433655
1761333856959164400,1.016164306640625,0.20219624042510986,-0.009773836471140385,-0.05497783049941063
1761333856977864400,1.034864501953125,0.1740964651107788,0.013439024798572063,-0.04214967042207718
1761333856996564500,1.053564453125,0.14477495849132538,0.04764745384454727,-0.03787361457943916
1761333857015264800,1.0722646484375,0.11545344442129135,0.08307760953903198,-0.036651886999607086
1761333857033964800,1.09096484375,0.1081230640411377,0.08002328872680664,-0.06414080411195755
1761333857052664800,1.109664794921875,0.08552107214927673,0.02871064469218254,-0.10751219838857651
1761333857071364900,1.12836474609375,0.07086031138896942,0.010995565913617611,-0.12767073512077332
1761333857090065000,1.14706494140625,0.07880155742168427,0.012217295356094837,-0.10201441496610641
1761333857108765200,1.16576513671875,0.10445787757635117,-0.004886918235570192,-0.04581485688686371
1761333857127465200,1.18446533203125,0.12644900381565094,-0.02932151034474373,0.01954767294228077
1761333857146165200,1.203165283203125,0.13255766034126282,-0.030543239787220955,0.06352993845939636
