time,seconds_elapsed,z,y,x
1761333879221674500,1.199674560546875,0.013178825378417969,0.07274007797241211,-0.11937174946069717
1761333879240374800,1.218374755859375,0.23226261138916016,-0.018072843551635742,-0.04665529727935791
1761333879259074800,1.23707470703125,0.32135009765625,-0.018727779388427734,0.004520028829574585
1761333879277775000,1.255775146484375,0.2273092269897461,-0.020270347595214844,0.03285504877567291
1761333879296475100,1.27447509765625,-0.011531829833984375,0.03360104560852051,-0.012664005160331726
1761333879315175400,1.293175537109375,-0.1051778793334961,0.09391093254089355,-0.03948202729225159
1761333879333875700,1.311875732421875,-0.07474994659423828,0.12227344512939453,-0.003266751766204834
1761333879352575700,1.33057568359375,-0.0015316009521484375,0.11234474182128906,0.0658179372549057
1761333879371276000,1.349276123046875,0.07892417907714844,0.07076859474182129,0.10688045620918274
1761333879389976000,1.36797607421875,0.08493423461914062,0.04710030555725098,0.11503128707408905
1761333879408676400,1.38667626953125,0.011557579040527344,0.04940652847290039,0.06839513778686523
1761333879427376400,1.40537646484375,-0.01958465576171875,-0.04292869567871094,0.004937365651130676
1761333879446076700,1.42407666015625,-0.02657604217529297,-0.15117764472961426,-0.07821270823478699
1761333879464776700,1.442776611328125,-0.018718719482421875,-0.10642886161804199,-0.09111426770687103
1761333879483477000,1.46147705078125,0.05891895294189453,-0.1510941982269287,0.015383213758468628
1761333879502177300,1.48017724609375,0.019931793212890625,-0.05265355110168457,0.07712410390377045
1761333879520877300,1.498877197265625,-0.0877828598022461,-0.011184930801391602,0.13068385422229767
1761333879539577600,1.51757763671875,-0.19753265380859375,0.007560014724731445,0.13887321949005127
1761333879558277600,1.536277587890625,-0.24018478393554688,0.0006616115570068359,-0.019116774201393127
1761333879576978000,1.55497802734375,-0.11557674407958984,-0.2376573085784912,-0.18618907034397125
1761333879595678000,1.573677978515625,0.21449565887451172,-0.250659704208374,-0.3583645224571228
1761333879614378200,1.592378173828125,0.4652519226074219,-0.22869586944580078,-0.2006676346063614
1761333879633078500,1.61107861328125,0.41353416442871094,-0.15927958488464355,-0.0600685179233551
1761333879651778600,1.629778564453125,0.015604972839355469,-0.0199277400970459,0.05996103584766388
1761333879670478800,1.648478759765625,-0.5115537643432617,0.1027834415435791,0.062362030148506165
1761333879689179000,1.667178955078125,-0.6178483963012695,0.10854244232177734,0.06931935250759125
1761333879707879200,1.685879150390625,-0.3362255096435547,0.13533806800842285,0.137797012925148
1761333879726579200,1.7045791015625,-0.0022029876708984375,0.18129992485046387,0.23308749496936798
1761333879745279500,1.723279541015625,0.16042613983154297,0.20679664611816406,0.20970898866653442
1761333879763979800,1.741979736328125,0.21077823638916016,0.14328837394714355,0.11970727145671844
1761333879782679800,1.7606796875,0.3124856948852539,0.05466961860656738,0.065614715218544
1761333879801380000,1.779380126953125,0.27626895904541016,-0.04054665565490723,0.07131433486938477
1761333879820080000,1.798080078125,0.026009559631347656,-0.011679410934448242,0.005987823009490967
1761333879838780400,1.816780517578125,-0.15545177459716797,0.034626007080078125,-0.08494406938552856
1761333879857480400,1.83548046875,-0.1570110321044922,0.012923717498779297,-0.16606363654136658
1761333879876180700,1.8541806640625,-0.0011310577392578125,-0.04935503005981445,-0.07891501486301422
1761333879894881000,1.872881103515625,0.09128284454345703,-0.033132314682006836,-0.05811633914709091
1761333879913581000,1.8915810546875,0.1465320587158203,-0.05991673469543457,-0.12665754556655884
1761333879932281300,1.91028125,0.11451911926269531,-0.07846188545227051,-0.16432146728038788
1761333879950981400,1.9289814453125,-0.004351615905761719,-0.09083938598632812,-0.06841947883367538
1761333879969681700,1.947681640625,-0.030671119689941406,-0.08820223808288574,0.02640688419342041
1761333879988381700,1.966381591796875,-0.07804107666015625,0.03465461730957031,0.04437287151813507
1761333880007082000,1.98508203125,-0.1801891326904297,0.058852195739746094,0.11298196017742157
1761333880025782300,2.0037822265625,-0.23536014556884766,0.0980374813079834,0.1523011475801468
1761333880044482300,2.022482421875,-0.039399147033691406,0.08853292465209961,0.14971080422401428
1761333880063182600,2.0411826171875,0.10270977020263672,0.03845715522766113,0.0634731650352478
1761333880081882600,2.059882568359375,0.10332584381103516,0.024109363555908203,0.01650388538837433
1761333880100583000,2.0785830078125,0.02087879180908203,-0.047046661376953125,0.04971432685852051
1761333880119283000,2.097282958984375,-0.023718833923339844,-0.07350587844848633,-0.041975803673267365
1761333880137983200,2.115983154296875,-0.048793792724609375,-0.056281328201293945,-0.08325427770614624
1761333880156683500,2.13468359375,-0.050136566162109375,-0.012720584869384766,-0.11299584805965424
1761333880175383600,2.153383544921875,-0.06389808654785156,-0.012346982955932617,-0.20182323455810547
1761333880194083800,2.172083740234375,0.07230186462402344,0.00927734375,-0.22516870498657227
1761333880212783900,2.190783935546875,0.2250661849975586,0.00988149642944336,-0.10564517229795456
1761333880231484200,2.209484130859375,0.22919940948486328,0.025278806686401367,-0.026618242263793945
1761333880250184200,2.22818408203125,0.03131675720214844,0.02063584327697754,-0.043476104736328125
1761333880268884500,2.246884521484375,-0.2488727569580078,-0.021099328994750977,-0.1140555590391159
1761333880287584800,2.265584716796875,-0.27880191802978516,-0.07394838333129883,-0.13512028753757477
1761333880306284800,2.284284912109375,-0.22768688201904297,-0.08930134773254395,-0.14383584260940552
1761333880324985000,2.302985107421875,-0.020009994506835938,-0.04090142250061035,-0.06533679366111755
1761333880343685000,2.32168505859375,0.28835296630859375,-0.0348362922668457,0.18529734015464783
1761333880362385400,2.340385498046875,0.26088619232177734,0.023344039916992188,0.1598818451166153
1761333880381085400,2.35908544921875,0.0347442626953125,0.10620260238647461,0.10244543850421906
1761333880399785700,2.37778564453125,-0.022644996643066406,0.0752403736114502,0.08436280488967896
1761333880418486000,2.396486083984375,0.1921529769897461,0.01662731170654297,0.09197074174880981
1761333880437186000,2.41518603515625,0.14818477630615234,-0.01232457160949707,0.08290690183639526
1761333880455886300,2.43388623046875,-0.1708993911743164,0.07051777839660645,0.03981661796569824
1761333880474586400,2.45258642578125,-0.3123903274536133,0.07253694534301758,-0.005620121955871582
1761333880493286700,2.47128662109375,-0.11175727844238281,0.002781391143798828,-0.09305886179208755
1761333880511987000,2.489987060546875,0.11432647705078125,-0.06711125373840332,-0.00917692482471466
1761333880530687000,2.50868701171875,0.2311239242553711,-0.06078219413757324,0.06274095177650452
1761333880549387300,2.52738720703125,0.06734561920166016,-0.0016541481018066406,-0.025237813591957092
1761333880568087300,2.54608740234375,-0.15548038482666016,0.07333683967590332,-0.10479818284511566
1761333880586787600,2.56478759765625,-0.12715721130371094,0.04598569869995117,-0.04603254795074463
1761333880605487600,2.583487548828125,0.023366928100585938,-0.0284731388092041,-0.011960625648498535
1761333880624188000,2.60218798828125,0.10787200927734375,-0.03602004051208496,0.0027469098567962646
1761333880642888200,2.62088818359375,0.1573953628540039,-0.05545473098754883,0.05337771773338318
1761333880661588200,2.639588134765625,-0.013559341430664062,-0.0031538009643554688,0.05209094285964966
1761333880680288500,2.65828857421875,-0.1652202606201172,0.006290435791015625,-0.014147251844406128
1761333880698988500,2.676988525390625,-0.01597118377685547,-0.08582544326782227,-0.059757694602012634
1761333880717688800,2.695688720703125,0.21462154388427734,-0.12680697441101074,-0.06343075633049011
1761333880736388900,2.714388916015625,0.2845726013183594,-0.16441655158996582,-0.10285304486751556
1761333880755089200,2.733089111328125,0.1784372329711914,-0.12610077857971191,-0.10407007485628128
1761333880773789400,2.75178955078125,-0.0754690170288086,-0.1109619140625,-0.08444169163703918
1761333880792489500,2.770489501953125,-0.30550575256347656,-0.05397629737854004,-0.05836954712867737
1761333880811189800,2.789189697265625,-0.22084999084472656,0.02607250213623047,0.009567946195602417
1761333880829889800,2.807889892578125,-0.02818775177001953,0.10444378852844238,0.1197640597820282
1761333880848590000,2.826590087890625,0.06767082214355469,0.16626381874084473,0.1650824248790741
1761333880867290000,2.8452900390625,0.0582275390625,0.1182258129119873,0.20373263955116272
1761333880885990400,2.863990478515625,0.005054473876953125,0.07071304321289062,0.11941955983638763
1761333880904690700,2.882690673828125,-0.06761932373046875,0.04910993576049805,0.11838889122009277
1761333880923391000,2.901390869140625,0.032642364501953125,0.03834223747253418,0.0861339271068573
1761333880942091000,2.920091064453125,0.10414505004882812,0.01689457893371582,0.13380569219589233
1761333880960791300,2.938791259765625,0.08768367767333984,0.017881155014038086,0.1797795593738556
1761333880979491300,2.9574912109375,-0.11690616607666016,0.08619475364685059,0.10697099566459656
1761333880998191600,2.976191650390625,-0.13766098022460938,0.06026649475097656,0.03745660185813904
1761333881016891600,2.9948916015625,-0.0727548599243164,0.007667064666748047,-0.012996971607208252
1761333881035592000,3.013592041015625,0.04329681396484375,-0.05754685401916504,0.05772712826728821
1761333881054292200,3.032292236328125,0.1109628677368164,-0.06447720527648926,-0.006864860653877258
1761333881072992300,3.0509921875,-0.018413543701171875,0.0036466121673583984,-0.08755028247833252
1761333881091692500,3.069692626953125,-0.033379554748535156,-0.004486560821533203,-0.1731806844472885
1761333881110392600,3.088392578125,0.06605815887451172,-0.0016636848449707031,-0.12417268753051758
1761333881129092900,3.1070927734375,0.1714324951171875,-0.023798227310180664,-0.11062370240688324
1761333881147793200,3.125793212890625,0.20442485809326172,-0.017955780029296875,-0.17073674499988556
1761333881166493200,3.1444931640625,0.09532451629638672,-0.005210161209106445,-0.1527741253376007
1761333881185193500,3.163193359375,-0.11041641235351562,0.03501415252685547,-0.10391887277364731
1761333881203893500,3.1818935546875,-0.15737342834472656,0.025208711624145508,0.013135358691215515
1761333881222593800,3.20059375,-0.1315631866455078,0.0032629966735839844,0.08018465340137482
1761333881241293800,3.2192939453125,-0.06778144836425781,-0.011539220809936523,0.13351650536060333
1761333881259994000,3.237994140625,-0.07175636291503906,0.020738601684570312,0.13142618536949158
1761333881278694400,3.2566943359375,-0.07617568969726562,-0.0003447532653808594,0.1187295913696289
1761333881297394400,3.27539453125,-0.08302593231201172,-0.00406956672668457,0.05000133812427521
1761333881316094700,3.2940947265625,-0.04283332824707031,-0.018095970153808594,0.07639087736606598
1761333881334794800,3.312794677734375,-0.036891937255859375,0.02203989028930664,0.023400798439979553
1761333881353495000,3.3314951171875,-0.0732717514038086,0.03526663780212402,-0.056819722056388855
1761333881372195300,3.3501953125,-0.09216785430908203,0.03557252883911133,-0.1100204661488533
1761333881390895400,3.368895263671875,0.010557174682617188,-0.03476905822753906,-0.14832548797130585
1761333881409595600,3.387595703125,0.1145181655883789,-0.12173724174499512,-0.13289840519428253
1761333881428295700,3.406295654296875,0.08452415466308594,-0.157179594039917,-0.23079191148281097
1761333881446996000,3.424995849609375,-0.03746986389160156,-0.12714600563049316,-0.27078020572662354
1761333881465696000,3.443696044921875,-0.06657218933105469,-0.06160306930541992,-0.15564465522766113
1761333881484396300,3.462396240234375,0.04438018798828125,-0.014957904815673828,-0.07444538921117783
1761333881503096600,3.4810966796875,0.20299720764160156,0.08809971809387207,0.038888826966285706
1761333881521796600,3.499796630859375,0.15267658233642578,0.11400961875915527,0.1941886693239212
1761333881540497000,3.518496826171875,-0.032629966735839844,0.17427563667297363,0.2520924210548401
1761333881559197000,3.537197021484375,-0.10477447509765625,0.15991544723510742,0.25878435373306274
1761333881577897200,3.555897216796875,-0.05615997314453125,0.14461398124694824,0.271762877702713
1761333881596597500,3.574597412109375,-0.10997867584228516,0.08617711067199707,0.20795989036560059
1761333881615297500,3.593297607421875,-0.1811065673828125,0.11214566230773926,0.062379807233810425
1761333881633997800,3.611997802734375,-0.06614303588867188,0.07148194313049316,0.083031564950943
1761333881652697900,3.63069775390625,0.12911128997802734,0.0567631721496582,0.08565691113471985
1761333881671398100,3.649398193359375,0.21326732635498047,-0.012565135955810547,-0.03732505440711975
1761333881690098400,3.668098388671875,0.10031509399414062,0.004636287689208984,-0.12664341926574707
1761333881708798500,3.686798583984375,-0.12092876434326172,0.0051920413970947266,-0.11505675315856934
1761333881727498800,3.705498779296875,-0.16065502166748047,0.016486644744873047,-0.17355580627918243
1761333881746198800,3.72419873046875,0.040283203125,-0.04209733009338379,-0.16906553506851196
1761333881764899000,3.742899169921875,0.2144155502319336,-0.08414101600646973,-0.08651719242334366
1761333881783599000,3.76159912109375,0.19940567016601562,-0.0700068473815918,0.008010223507881165
1761333881802299400,3.78029931640625,-0.04712390899658203,0.030600547790527344,-0.06421585381031036
1761333881820999700,3.798999755859375,-0.2904529571533203,0.06541776657104492,-0.1034059152007103
1761333881839699700,3.81769970703125,-0.3384847640991211,0.07613801956176758,-0.05894725024700165
1761333881858400000,3.83639990234375,-0.12290382385253906,0.00415349006652832,-0.04133063554763794
1761333881877100000,3.85510009765625,0.09897804260253906,-0.07237720489501953,-0.030455827713012695
1761333881895800300,3.87380029296875,0.26581573486328125,-0.08357381820678711,0.03641824424266815
1761333881914501000,3.892501220703125,0.18568897247314453,-0.06813240051269531,0.05912990868091583
1761333881933200600,3.91120068359375,0.16966629028320312,-0.04163193702697754,0.07890486717224121
1761333881951901000,3.92990087890625,0.19901657104492188,-0.021348237991333008,0.15802478790283203
1761333881970601000,3.94860107421875,0.13962364196777344,-0.022266387939453125,0.20679695904254913
1761333881989301200,3.96730126953125,-0.12758636474609375,-0.026848554611206055,0.12436111271381378
1761333882008001500,3.98600146484375,-0.3514366149902344,-0.018469810485839844,-0.003020554780960083
1761333882026701600,4.00470166015625,-0.36647510528564453,-0.027525901794433594,0.0027384012937545776
1761333882045401900,4.02340185546875,-0.14519023895263672,-0.09032893180847168,0.06724405288696289
1761333882064102000,4.042101806640625,-0.13028526306152344,-0.03540158271789551,0.06537884473800659
1761333882082802200,4.06080224609375,-0.178863525390625,0.04032182693481445,0.028723761439323425
1761333882101502500,4.07950244140625,-0.06415271759033203,-0.02200150489807129,-0.02558574080467224
1761333882120202800,4.09820263671875,0.11146259307861328,-0.0155029296875,-0.12905968725681305
1761333882138902800,4.11690283203125,0.29827880859375,-0.007786989212036133,-0.1776062548160553
1761333882157602800,4.135602783203125,0.3664674758911133,0.03841972351074219,-0.2338220477104187
1761333882176303000,4.15430322265625,0.23126697540283203,0.0047261714935302734,-0.18983012437820435
1761333882195003400,4.17300341796875,-0.12456512451171875,0.05576658248901367,-0.228450745344162
1761333882213703700,4.19170361328125,-0.3764915466308594,0.06286215782165527,-0.20166948437690735
1761333882232403700,4.21040380859375,-0.22043514251708984,0.024007320404052734,-0.12873214483261108
1761333882251104000,4.22910400390625,0.03436088562011719,-0.030124187469482422,-0.005493655800819397
1761333882269804000,4.247803955078125,0.15060138702392578,-0.025940418243408203,0.15157932043075562
1761333882288504300,4.26650439453125,0.09624195098876953,0.0063054561614990234,0.2709755301475525
1761333882307204400,4.285204345703125,0.06994056701660156,0.016041040420532227,0.1659173220396042
1761333882325904600,4.303904541015625,-0.004741668701171875,0.014151334762573242,0.18441012501716614
1761333882344605000,4.32260498046875,-0.1055917739868164,0.06092977523803711,0.18867900967597961
1761333882363305000,4.341304931640625,-0.19478416442871094,0.07079243659973145,0.05813905596733093
1761333882382005200,4.360005126953125,0.010225296020507812,-0.002585887908935547,-0.11127692461013794
1761333882400705300,4.378705322265625,0.2646350860595703,-0.08582687377929688,-0.10257863998413086
1761333882419405600,4.397405517578125,0.3466053009033203,-0.06165623664855957,-0.01235911250114441
1761333882438105900,4.41610595703125,0.058990478515625,-0.02403855323791504,-0.06429244577884674
1761333882456806000,4.434805908203125,-0.253631591796875,0.026241779327392578,-0.15207962691783905
1761333882475506200,4.453506103515625,-0.18418312072753906,0.02757716178894043,-0.055866435170173645
1761333882494206500,4.47220654296875,-0.04583454132080078,0.01732611656188965,-0.04948967695236206
1761333882512906500,4.490906494140625,0.0646371841430664,0.013420581817626953,-0.08736127614974976
1761333882531606800,4.509606689453125,0.1607837677001953,-0.0014615058898925781,-0.03130020201206207
1761333882550306800,4.528306884765625,0.26155948638916016,-0.009430885314941406,-0.00022515654563903809
1761333882569007000,4.547007080078125,0.15682315826416016,0.008359432220458984,-0.09234370291233063
1761333882587707400,4.565707275390625,-0.05343437194824219,-0.07656478881835938,-0.05450242757797241
1761333882606407400,4.584407470703125,-0.0771932601928711,-0.11232304573059082,0.0058058202266693115
1761333882625107700,4.603107666015625,0.04574012756347656,-0.10223126411437988,0.10674621164798737
1761333882643807700,4.621807861328125,0.024725914001464844,-0.02663731575012207,0.12452153861522675
1761333882662508000,4.640508056640625,-0.030704498291015625,-0.019044876098632812,0.22867798805236816
1761333882681208300,4.659208251953125,-0.135498046875,-0.013875722885131836,0.19284328818321228
1761333882699908400,4.677908447265625,-0.30861949920654297,-0.06034040451049805,0.0624215304851532
1761333882718608600,4.696608642578125,-0.3816652297973633,-0.06972146034240723,-0.05611099302768707
1761333882737308700,4.71530859375,-0.2511320114135742,-0.08189272880554199,-0.09430895745754242
1761333882756009000,4.734009033203125,-0.0037059783935546875,-0.047730445861816406,-0.16547520458698273
1761333882774709200,4.752709228515625,0.19845867156982422,-0.008671998977661133,-0.09100905060768127
1761333882793409300,4.7714091796875,0.2482137680053711,0.09352564811706543,0.007407829165458679
1761333882812109600,4.790109619140625,0.11589527130126953,0.17525100708007812,0.07864195108413696
1761333882830809600,4.8088095703125,0.07914257049560547,0.19024872779846191,0.06949163973331451
1761333882849510000,4.827510009765625,0.07158660888671875,0.1622486114501953,0.12693846225738525
1761333882868210200,4.846210205078125,0.05951118469238281,0.1340935230255127,0.1597207933664322
1761333882886910500,4.864910400390625,0.018201828002929688,0.08516764640808105,0.1139267086982727
1761333882905610500,4.883610595703125,0.020008087158203125,0.04415297508239746,0.058189213275909424
1761333882924310500,4.902310546875,-0.0037670135498046875,-0.021444082260131836,-0.005036383867263794
1761333882943010800,4.9210107421875,-0.05709648132324219,-0.0663764476776123,0.004648223519325256
1761333882961711000,4.939711181640625,-0.11382770538330078,-0.02702784538269043,0.009379640221595764
1761333882980411400,4.958411376953125,-0.1993732452392578,-0.01932978630065918,-0.054411932826042175
1761333882999111400,4.977111328125,-0.1310100555419922,-0.0070765018463134766,-0.18085357546806335
1761333883017811700,4.995811767578125,0.1675863265991211,-0.0984504222869873,-0.0863957405090332
1761333883036511700,5.01451171875,0.45061779022216797,-0.14456701278686523,0.028787672519683838
1761333883055212000,5.0332119140625,0.33634090423583984,-0.07655501365661621,-0.005454301834106445
1761333883073912300,5.051912353515625,-0.09672355651855469,0.011587858200073242,-0.12004248052835464
1761333883092612400,5.0706123046875,-0.37162303924560547,0.11132550239562988,-0.10504364967346191
1761333883111312600,5.089312744140625,-0.1724681854248047,0.07387351989746094,-0.05325041711330414
1761333883130012700,5.1080126953125,0.17059993743896484,-0.0028672218322753906,0.017878711223602295
1761333883148713000,5.126712890625,0.1911773681640625,0.01387643814086914,0.02246236801147461
1761333883167413200,5.145413330078125,-0.011984825134277344,0.00693058967590332,0.024045318365097046
1761333883186113300,5.16411328125,-0.07273387908935547,0.014897823333740234,-0.015600278973579407
1761333883204813600,5.1828134765625,0.056267738342285156,-0.03253746032714844,0.05142335593700409
1761333883223513600,5.201513671875,0.0225830078125,-0.03625178337097168,0.03980205953121185
1761333883242214000,5.2202138671875,-0.1126708984375,-0.031288862228393555,-0.03190836310386658
1761333883260914200,5.2389140625,-0.09696292877197266,-0.016158342361450195,-0.0898100733757019
1761333883279614200,5.2576142578125,0.09320926666259766,-0.08922815322875977,-0.000402599573135376
1761333883298314500,5.276314453125,0.18366241455078125,-0.0732421875,0.025113657116889954
1761333883317014800,5.295014892578125,-0.017495155334472656,-0.03706097602844238,-0.09488210082054138
1761333883335715000,5.313715087890625,-0.23066234588623047,0.0250091552734375,-0.16896283626556396
1761333883354415000,5.3324150390625,-0.17850685119628906,0.04925036430358887,-0.10407347232103348
1761333883373115100,5.351115234375,-0.09168148040771484,0.0658102035522461,-0.00870831310749054
1761333883391815400,5.3698154296875,-0.11987018585205078,0.08054804801940918,0.006905868649482727
1761333883410515700,5.388515625,-0.1032867431640625,0.0858297348022461,0.04139170050621033
1761333883429215700,5.4072158203125,0.06913375854492188,0.05984020233154297,-0.006461814045906067
1761333883447916000,5.425916015625,0.238494873046875,0.009465456008911133,0.047265470027923584
1761333883466616300,5.4446162109375,0.2003774642944336,0.026179790496826172,0.0482880175113678
1761333883485316400,5.46331640625,0.09449195861816406,-0.013713359832763672,0.07390940189361572
1761333883504016600,5.4820166015625,0.0742788314819336,-0.011836051940917969,0.07117128372192383
1761333883522716700,5.500716552734375,-0.050347328186035156,-0.06392025947570801,0.05240871012210846
1761333883541417000,5.5194169921875,-0.23035430908203125,-0.02957773208618164,0.020061641931533813
1761333883560117200,5.5381171875,-0.17371273040771484,-0.03704118728637695,0.014132201671600342
1761333883578817500,5.556817626953125,0.07365036010742188,-0.08222794532775879,0.01437707245349884
1761333883597517600,5.575517578125,0.09199905395507812,0.03669023513793945,0.06417731940746307
1761333883616217900,5.5942177734375,-0.03227996826171875,0.030789852142333984,0.08910147845745087
1761333883634918000,5.61291796875,0.010328292846679688,0.0019211769104003906,0.026947185397148132
1761333883653618200,5.6316181640625,0.14015483856201172,-0.0759587287902832,-0.005671396851539612
1761333883672318500,5.650318359375,0.18260765075683594,-0.05813455581665039,0.07958333194255829
1761333883691018500,5.6690185546875,0.1199331283569336,-0.018948793411254883,-0.001432180404663086
1761333883709718800,5.68771875,-0.07343864440917969,0.022472858428955078,-0.03984810411930084
1761333883728418800,5.706418701171875,-0.28449058532714844,0.06421542167663574,-0.05842702090740204
1761333883747119000,5.725119140625,-0.2631196975708008,0.04195594787597656,-0.07640977203845978
1761333883765819400,5.7438193359375,-0.015714645385742188,-0.04158449172973633,-0.04544813930988312
1761333883784519400,5.76251953125,0.1909341812133789,-0.036887407302856445,0.004135057330131531
1761333883803219700,5.7812197265625,0.12168121337890625,-0.029759883880615234,0.003288671374320984
1761333883821920000,5.799919921875,0.036838531494140625,0.004550457000732422,0.0008131861686706543
1761333883840620000,5.8186201171875,0.054894447326660156,-0.03574824333190918,-0.04642005264759064
1761333883859320300,5.8373203125,-0.0138702392578125,-0.03331565856933594,-0.06613138318061829
1761333883878020400,5.856020263671875,-0.059424400329589844,-0.03752732276916504,-0.0328039675951004
1761333883896720600,5.874720703125,0.045861244201660156,0.005818605422973633,0.018925845623016357
1761333883915421000,5.8934208984375,0.17043781280517578,-0.06562280654907227,0.0700559914112091
1761333883934121000,5.912120849609375,0.016641616821289062,-0.012089967727661133,-0.005132928490638733
1761333883952821200,5.9308212890625,-0.19495010375976562,0.03068232536315918,-0.09325703978538513
1761333883971521500,5.949521484375,-0.1274709701538086,0.0055196285247802734,-0.10955456644296646
1761333883990221600,5.9682216796875,0.07215499877929688,-0.05592942237854004,-0.09641583263874054
1761333884008921900,5.986921875,0.1797161102294922,-0.10476922988891602,-0.01592591404914856
1761333884027622000,6.005621826171875,0.10960960388183594,-0.06049776077270508,0.03749339282512665
1761333884046322200,6.024322265625,-0.07458972930908203,0.001062154769897461,0.09320156276226044
1761333884065022500,6.0430224609375,-0.16689014434814453,0.011025190353393555,0.13038615882396698
1761333884083722800,6.06172265625,-0.19919681549072266,0.03839874267578125,0.12042073905467987
1761333884102422800,6.0804228515625,-0.177978515625,-0.022609233856201172,0.04361499845981598
1761333884121123000,6.099123046875,-0.07181835174560547,-0.1145932674407959,-0.265333354473114
1761333884139823400,6.1178232421875,0.12896251678466797,-0.09747862815856934,-0.3444308042526245
1761333884158523400,6.1365234375,0.26378440856933594,-0.01972651481628418,-0.2114044725894928
1761333884177223700,6.1552236328125,0.17169570922851562,0.09719133377075195,-0.0860988050699234
1761333884195923700,6.173923828125,0.10209369659423828,0.15271878242492676,0.09046949446201324
1761333884214624000,6.1926240234375,0.060482025146484375,0.15755414962768555,0.19482561945915222
1761333884233324300,6.21132421875,-0.0771341323852539,0.17042136192321777,0.2389792501926422
1761333884252024300,6.2300244140625,-0.17792415618896484,0.1679847240447998,0.30214929580688477
1761333884270724600,6.248724609375,-0.19512367248535156,0.12089967727661133,0.2900879979133606
1761333884289425000,6.2674248046875,-0.0026292800903320312,-0.018670320510864258,0.17156744003295898
1761333884308125000,6.286125,0.24663448333740234,-0.10282039642333984,0.05666235089302063
1761333884326825200,6.3048251953125,0.2513427734375,-0.15397381782531738,0.014995872974395752
1761333884345525200,6.323525146484375,0.04956245422363281,-0.13394975662231445,-0.07766373455524445
1761333884364225500,6.3422255859375,-0.21335887908935547,-0.05652260780334473,-0.17200052738189697
