time,seconds_elapsed,z,y,x
1761315606101664300,0.058664306640625,-0.7420654296875,-0.5968170166015625,0.1214599609375
1761315606111712300,0.068712158203125,-0.7412109375,-0.592193603515625,0.1142120361328125
1761315606121760300,0.07876025390625,-0.751251220703125,-0.5830535888671875,0.1130828857421875
1761315606131807200,0.08880712890625,-0.7637939453125,-0.57928466796875,0.1123046875
1761315606141855200,0.098855224609375,-0.774078369140625,-0.5771026611328125,0.108978271484375
1761315606151902200,0.108902099609375,-0.7772216796875,-0.5695343017578125,0.10009765625
1761315606161950200,0.1189501953125,-0.7722930908203125,-0.5578765869140625,0.088623046875
1761315606171998200,0.128998291015625,-0.77227783203125,-0.55230712890625,0.0819854736328125
1761315606182045200,0.139045166015625,-0.782867431640625,-0.5550079345703125,0.083953857421875
1761315606192093200,0.14909326171875,-0.8000335693359375,-0.5566558837890625,0.0899200439453125
1761315606202140400,0.159140380859375,-0.815704345703125,-0.5554351806640625,0.0923614501953125
1761315606212188200,0.169188232421875,-0.831817626953125,-0.5500030517578125,0.0912322998046875
1761315606222236200,0.179236083984375,-0.84375,-0.543426513671875,0.0858612060546875
1761315606232283100,0.189283203125,-0.842010498046875,-0.5359344482421875,0.078582763671875
1761315606242331400,0.199331298828125,-0.8429718017578125,-0.5295257568359375,0.0734100341796875
1761315606252378000,0.209378173828125,-0.8493804931640625,-0.5330352783203125,0.0712432861328125
1761315606262426000,0.219426025390625,-0.8434906005859375,-0.538726806640625,0.0733489990234375
1761315606272473000,0.22947314453125,-0.8432159423828125,-0.5394744873046875,0.078399658203125
1761315606282521300,0.239521240234375,-0.844818115234375,-0.543914794921875,0.0805206298828125
1761315606292569000,0.249569091796875,-0.8392486572265625,-0.5481109619140625,0.0760650634765625
1761315606302616000,0.259615966796875,-0.8292388916015625,-0.55029296875,0.0689849853515625
1761315606312664300,0.269664306640625,-0.8231353759765625,-0.547271728515625,0.059173583984375
1761315606322711300,0.279711181640625,-0.816497802734375,-0.540313720703125,0.046356201171875
1761315606332759000,0.289759033203125,-0.806854248046875,-0.533477783203125,0.035736083984375
1761315606342807300,0.299807373046875,-0.799041748046875,-0.5336151123046875,0.0312652587890625
1761315606352854300,0.309854248046875,-0.8021392822265625,-0.5357208251953125,0.032867431640625
1761315606362902300,0.31990234375,-0.8015899658203125,-0.53082275390625,0.0319976806640625
1761315606372949200,0.32994921875,-0.787353515625,-0.5266876220703125,0.0282440185546875
1761315606382997200,0.339997314453125,-0.7940826416015625,-0.53009033203125,0.0321807861328125
1761315606393045200,0.350045166015625,-0.8121795654296875,-0.53997802734375,0.03997802734375
1761315606403092200,0.36009228515625,-0.821990966796875,-0.5390167236328125,0.04034423828125
1761315606413140200,0.37014013671875,-0.8190765380859375,-0.52587890625,0.0342254638671875
1761315606423187200,0.380187255859375,-0.8316192626953125,-0.5140228271484375,0.0334930419921875
1761315606433235200,0.390235107421875,-0.84429931640625,-0.5114593505859375,0.0385284423828125
1761315606443283200,0.400283203125,-0.845672607421875,-0.5134124755859375,0.0406646728515625
1761315606453330200,0.410330078125,-0.849609375,-0.5136260986328125,0.038970947265625
1761315606463378200,0.420378173828125,-0.84381103515625,-0.514312744140625,0.037872314453125
1761315606473425200,0.430425048828125,-0.829498291015625,-0.5201873779296875,0.03375244140625
1761315606483473400,0.440473388671875,-0.8202362060546875,-0.52227783203125,0.03118896484375
1761315606493521200,0.450521240234375,-0.818603515625,-0.5229034423828125,0.027008056640625
1761315606503568100,0.460568115234375,-0.81243896484375,-0.521514892578125,0.017333984375
1761315606513616400,0.470616455078125,-0.8203887939453125,-0.514892578125,0.0134429931640625
1761315606523663400,0.480663330078125,-0.843353271484375,-0.5107269287109375,0.0218505859375
1761315606533711000,0.490711181640625,-0.8639373779296875,-0.5167083740234375,0.031951904296875
1761315606543759000,0.500759033203125,-0.8807525634765625,-0.5152130126953125,0.0341339111328125
1761315606553806300,0.510806396484375,-0.895172119140625,-0.5030975341796875,0.0278167724609375
1761315606563854300,0.520854248046875,-0.9080657958984375,-0.48077392578125,0.0081787109375
1761315606573901000,0.530901123046875,-0.9129638671875,-0.4712066650390625,-0.009429931640625
1761315606583949300,0.54094921875,-0.8979949951171875,-0.4839630126953125,-0.0190582275390625
1761315606593997300,0.550997314453125,-0.86578369140625,-0.50140380859375,0.003753662109375
1761315606604044300,0.561044189453125,-0.831146240234375,-0.536407470703125,0.0604705810546875
1761315606614092000,0.571092041015625,-0.86920166015625,-0.601715087890625,0.0699310302734375
1761315606624139300,0.58113916015625,-0.9159393310546875,-0.6546783447265625,0.047393798828125
1761315606634187300,0.591187255859375,-0.88006591796875,-0.618621826171875,0.182098388671875
1761315606644235000,0.601235107421875,-0.76629638671875,-0.5830230712890625,0.17645263671875
1761315606654282200,0.6112822265625,-0.8428192138671875,-0.6442108154296875,0.1517791748046875
1761315606664330200,0.621330322265625,-0.9078521728515625,-0.70379638671875,0.1576080322265625
1761315606674376700,0.631376708984375,-0.8660736083984375,-0.6846771240234375,0.17041015625
1761315606684425000,0.641425048828125,-0.7837066650390625,-0.6523284912109375,0.1618194580078125
1761315606694472700,0.65147265625,-0.7352752685546875,-0.642852783203125,0.1436767578125
1761315606704519700,0.661519775390625,-0.6944580078125,-0.651336669921875,0.1280364990234375
1761315606714568000,0.67156787109375,-0.68988037109375,-0.6638946533203125,0.1126861572265625
1761315606724615000,0.681614990234375,-0.681640625,-0.6767425537109375,0.1010894775390625
1761315606734662700,0.69166259765625,-0.64794921875,-0.6793365478515625,0.0815582275390625
